id,date,description,amount,currency,merchant,category,city,country
db12a9cc-42ab-4fb0-a00f-24ff57946a1e,2025-09-25,Booking.com Wallacestad,-106.77,EUR,Booking.com,Travel,Wallacestad,Mayotte
156357c4-48eb-44c8-a945-091ba0e68a67,2025-03-23,Ryanair Pearsonshire,-92.15,EUR,Ryanair,Travel,Pearsonshire,Pakistan
f847b3ea-0bda-4617-b057-311b8d1426ed,2025-08-10,Sainsbury's East Alison,-107.76,GBP,Sainsbury's,Groceries,East Alison,Barbados
fd7f93a7-695b-4a6c-be85-90424aa5c1db,2025-08-25,Booking.com West Michaelmouth,-158.73,GBP,Booking.com,Travel,West Michaelmouth,Eritrea
c814a1b5-7870-4e8b-8d64-53179bc96e8d,2025-10-20,Ryanair West Ronaldfurt,-134.26,USD,Ryanair,Travel,West Ronaldfurt,Central African Republic
3eabaaed-8340-40d7-868c-edfa2ac4656f,2025-07-31,Airbnb West Marilynfort,-24.82,EUR,Airbnb,Travel,West Marilynfort,Romania
33b25019-5085-4ed3-a11f-020fddc35086,2024-11-17,Tesco New Tracy,-255.51,USD,Tesco,Groceries,New Tracy,Cayman Islands
92c586b6-dc3a-4f25-b4e6-f32cc638fb29,2024-11-25,Sainsbury's Russellborough,-279.33,USD,Sainsbury's,Groceries,Russellborough,Ireland
78a9d961-59e6-418f-ae27-4ad74cbc549e,2025-07-19,Apple Store Ireneport,-56.46,EUR,Apple Store,Shopping,Ireneport,French Southern Territories
ff749309-2b84-4c4e-af93-39f880e0d085,2025-01-31,Octopus Energy South Alexandraside,-287.75,EUR,Octopus Energy,Utilities,South Alexandraside,Tajikistan
93fff0cb-c5fe-4665-b3d5-acddf37f4c48,2025-05-04,NHS Prescription West Paulchester,-59.98,USD,NHS Prescription,Health,West Paulchester,Benin
8b14db4a-c58b-48b7-a615-5779302c4b3b,2025-02-21,Vision Express Ryantown,-13.61,USD,Vision Express,Health,Ryantown,Costa Rica
2c43d42e-03ee-4346-babc-88a654d5a848,2025-01-07,IKEA Jonathanfort,-179.7,GBP,IKEA,Shopping,Jonathanfort,Tanzania
5c8c11e3-152c-46aa-96b1-cea223b4afaf,2024-12-18,Subway Jonesview,-65.71,USD,Subway,Food,Jonesview,Bermuda
5aaef601-6dad-43d9-bdd0-a21a47b7d10d,2025-06-28,Waitrose Gallagherfurt,-35.02,USD,Waitrose,Groceries,Gallagherfurt,Heard Island and McDonald Islands
37ffffc4-df5c-4b88-9958-6252124cef2d,2025-01-13,Shell West Chloemouth,-101.17,GBP,Shell,Transport,West Chloemouth,Estonia
4cd50d12-3407-4085-bee0-5f01d8c6e8a8,2025-01-27,Lidl Lynneton,-202.86,GBP,Lidl,Groceries,Lynneton,Canada
1a91c49c-1a20-4dda-8be2-4ecfc2688707,2025-08-08,Tax Refund North Aimeestad,97.45,GBP,Tax Refund,Income,North Aimeestad,Sri Lanka
41fd19ed-036c-4f2f-b2d9-ad9c466249af,2025-05-23,TransferWise New Benjamin,-178.17,GBP,TransferWise,Other,New Benjamin,Tajikistan
fd283959-4d9f-4020-a046-74bf71651125,2025-03-27,Octopus Energy Morganfort,-187.12,USD,Octopus Energy,Utilities,Morganfort,Montserrat
4746ff10-0698-4a9a-8bef-06d5897eee6b,2025-09-24,Netflix Burnsfurt,-203.27,GBP,Netflix,Entertainment,Burnsfurt,United Kingdom
0a17ae2f-596b-44b0-bb00-f734415df753,2025-09-14,Sainsbury's New Alexandrahaven,-95.09,EUR,Sainsbury's,Groceries,New Alexandrahaven,South Georgia and the South Sandwich Islands
639a0a98-ac3b-4c6b-970c-b866d1070586,2025-06-03,Thames Water North Lucy,-155.69,GBP,Thames Water,Utilities,North Lucy,China
2dc07124-9a57-4be3-a29f-8b0c500be5b0,2025-10-19,PayPal East Alex,-174.57,GBP,PayPal,Other,East Alex,Brunei Darussalam
ac566416-e7c5-405e-9b89-bf73292083b6,2024-11-21,BP Petrol Lake Tracyborough,-192.47,USD,BP Petrol,Transport,Lake Tracyborough,Swaziland
0ed694df-cf16-46a6-92b4-014adf1bf204,2025-06-23,Transport for London Stanleyland,-54.23,GBP,Transport for London,Transport,Stanleyland,Benin
3e964392-4e2b-4c9a-830d-25ba2b10a69e,2025-03-28,Trainline Fisherview,-97.8,GBP,Trainline,Transport,Fisherview,Mali
29682c74-4b0e-4f49-881f-0d7d1de1cbfe,2025-04-22,PayPal Port Bethshire,-260.33,EUR,PayPal,Other,Port Bethshire,Mali
fef90d38-35a5-49ac-8658-9f339b0a1664,2025-08-19,Booking.com South Kieranberg,-62.56,GBP,Booking.com,Travel,South Kieranberg,Montenegro
95918783-c447-4757-8b0c-11da06baf30d,2025-06-09,Tax Refund North Lynneville,197.66,GBP,Tax Refund,Income,North Lynneville,Solomon Islands
54e7faa1-1318-4101-acc1-bc349f7e05aa,2025-02-18,EasyJet Victoriaview,-214.49,GBP,EasyJet,Travel,Victoriaview,Hungary
23453796-e00e-4480-aafe-3b74cc660ba5,2025-07-03,Booking.com Thomasview,-29.39,EUR,Booking.com,Travel,Thomasview,Iraq
5ea123b0-6b8a-4d3b-a559-d60a7b927a92,2024-12-28,H&M Thomasmouth,-14.65,EUR,H&M,Shopping,Thomasmouth,Portugal
14d68a08-28e3-4545-ac07-a383f48143cd,2025-01-31,Freelance Payment Wallstad,54.62,GBP,Freelance Payment,Income,Wallstad,Angola
923bc4b5-acdb-4c86-86e5-7e526e556288,2025-03-09,Bank Fee Graemeview,-232.9,GBP,Bank Fee,Other,Graemeview,Tajikistan
73140882-5245-4d6a-bb87-3b4e7a9778d3,2025-05-04,Tax Refund Port Julianberg,38.4,EUR,Tax Refund,Income,Port Julianberg,French Southern Territories
bfeaa1e2-b15a-4660-8cc7-1d4ab8007727,2025-10-28,Cineworld Russellmouth,-164.9,EUR,Cineworld,Entertainment,Russellmouth,Ethiopia
f4d7867e-b7b5-4da5-afc4-16b5a9cf6af1,2025-07-30,Booking.com East Angelaborough,-296.98,EUR,Booking.com,Travel,East Angelaborough,United States Minor Outlying Islands
a9332cb8-2f44-4841-b987-62f090691bcc,2025-09-03,H&M Carterstad,-263.07,EUR,H&M,Shopping,Carterstad,Swaziland
eed95d28-12f5-4b3f-8779-7d1944085bca,2024-11-26,Airbnb North Graeme,-107.83,EUR,Airbnb,Travel,North Graeme,Russian Federation
1c7af052-8acb-4878-8255-d5b01cc2bb63,2025-05-10,Ryanair Port Judith,-233.81,EUR,Ryanair,Travel,Port Judith,Turkmenistan
40a71f4f-22ba-4064-b5c2-04fcb1bf6824,2025-06-02,Apple Store East Marc,-208.29,USD,Apple Store,Shopping,East Marc,Taiwan
d256c9a5-6c8b-4add-9598-8cbfa8efecf1,2024-11-27,Bank Fee South Adamstad,-131.31,USD,Bank Fee,Other,South Adamstad,Romania
e5c6af44-6e00-47e0-8b30-1c1951a8ce9b,2025-01-17,Trainline Gillianhaven,-244.99,EUR,Trainline,Transport,Gillianhaven,Indonesia
27b33a51-16c1-489a-a6a8-5b1081f5c667,2025-06-26,TransferWise Lake Robertbury,-162.02,USD,TransferWise,Other,Lake Robertbury,Holy See (Vatican City State)
e3705c95-45a6-43cb-a881-68edd60e2b2f,2025-05-03,Salary ACME Ltd Williamsonfort,100.48,USD,Salary ACME Ltd,Income,Williamsonfort,Namibia
f0025fc0-c765-4049-ab64-afb15dbab8c2,2025-05-26,Cineworld Benview,-173.96,USD,Cineworld,Entertainment,Benview,San Marino
cf4bb0aa-71d6-49e3-aa4b-d07ecd90deff,2025-09-06,Sainsbury's West Matthewfurt,-289.02,GBP,Sainsbury's,Groceries,West Matthewfurt,Australia
09d1dadd-cf7a-477f-b2d1-1b91db816d3d,2025-01-04,Starbucks Port Ross,-260.78,EUR,Starbucks,Food,Port Ross,Oman
585faebc-6911-4e80-ad59-84c7c1afe4de,2025-01-27,Trainline West Naomi,-48.14,GBP,Trainline,Transport,West Naomi,Ireland
98210799-bf2f-4444-a7e3-98162b6e5971,2025-05-12,IKEA South Wayneburgh,-149.39,USD,IKEA,Shopping,South Wayneburgh,Netherlands Antilles
6fa7ae1f-c6f5-41d3-9bdd-6849213031c4,2025-08-26,PlayStation Store West Tina,-115.68,EUR,PlayStation Store,Entertainment,West Tina,Sri Lanka
8066f88a-f49f-4ffa-9635-7f4dee60c86a,2025-10-17,Aldi Maryfurt,-157.11,GBP,Aldi,Groceries,Maryfurt,Timor-Leste
176b7793-e6c8-4149-9ab5-fec8b49bd300,2025-03-13,Octopus Energy Charliemouth,-285.32,GBP,Octopus Energy,Utilities,Charliemouth,Gabon
bd723449-1565-48d4-8fd6-15812ea2d8d6,2025-07-11,PayPal Jacksontown,-261.33,USD,PayPal,Other,Jacksontown,Malawi
5fffdbcf-b1e6-4ec4-9039-ebc62700d036,2025-11-06,Aldi Chelseaport,-192.28,USD,Aldi,Groceries,Chelseaport,French Southern Territories
fdac8ca3-fcc4-4460-969a-2adbfa0cabf3,2025-07-14,British Gas Collinsview,-239.72,GBP,British Gas,Utilities,Collinsview,Northern Mariana Islands
09e604c2-ea17-40a5-bab7-a2e8be03b460,2025-03-05,IKEA Elliotport,-248.33,GBP,IKEA,Shopping,Elliotport,Comoros
5a22543b-87cc-48bc-8eef-09e6cd1e4075,2024-12-30,Cineworld North Grace,-249.36,GBP,Cineworld,Entertainment,North Grace,Iraq
2431e934-4c32-416d-b2dd-7d39988312c3,2025-07-05,Tax Refund Lake Richard,43.53,GBP,Tax Refund,Income,Lake Richard,Palau
493658d0-dd3f-4504-9342-4151f4c32d06,2025-05-07,British Gas Garrychester,-18.55,USD,British Gas,Utilities,Garrychester,Iraq
b1c8b395-cf64-4c9c-8123-0593602a5231,2025-03-28,Ryanair New Lindseyshire,-41.65,EUR,Ryanair,Travel,New Lindseyshire,Suriname
f884af10-2409-432f-b1aa-a06fbc352c4b,2025-01-14,EasyJet Lake Eleanor,-5.2,GBP,EasyJet,Travel,Lake Eleanor,Northern Mariana Islands
1dd33c30-98e6-448c-b172-816c7014b9ef,2025-08-20,Zara Kathleenport,-265.23,GBP,Zara,Shopping,Kathleenport,Tanzania
d0626d91-a5c4-4911-9c27-49d8db31aa5a,2025-01-07,Shell West Lewis,-32.54,GBP,Shell,Transport,West Lewis,Latvia
907a698d-f137-473f-9316-1c57d3de8987,2024-12-22,Netflix Yvonneburgh,-114.69,USD,Netflix,Entertainment,Yvonneburgh,Yemen
311b3a08-0759-4fc2-8f38-1241d5136d18,2025-07-12,Uber Abbieland,-121.92,GBP,Uber,Transport,Abbieland,Cyprus
bae3254b-55c2-4cec-8dbc-9bf65dcbdf76,2025-03-16,IKEA Emilymouth,-198.37,USD,IKEA,Shopping,Emilymouth,Holy See (Vatican City State)
9c05494a-3188-4f0f-a1b6-811039810572,2025-02-09,Tesco Gillianville,-67.96,EUR,Tesco,Groceries,Gillianville,Latvia
c8a214e7-baf6-437b-b390-ca46c274e257,2024-11-25,Transport for London South Gordonhaven,-71.73,USD,Transport for London,Transport,South Gordonhaven,British Indian Ocean Territory (Chagos Archipelago)
adcf1f60-346f-4eee-a10f-dbed52831d29,2025-09-19,Ryanair Hillchester,-7.38,GBP,Ryanair,Travel,Hillchester,Austria
05ae87c6-ff73-4b5c-adbb-0995010b853a,2025-09-20,Aldi East Marc,-209.74,GBP,Aldi,Groceries,East Marc,Guam
63ea1e63-fe38-48bb-8bfc-9b758f434344,2025-04-04,Sainsbury's Wilkinsburgh,-118.01,USD,Sainsbury's,Groceries,Wilkinsburgh,Slovakia (Slovak Republic)
b9024417-33a5-49f0-a582-a1da4f48bf16,2024-12-05,Tesco Juliaburgh,-97.44,GBP,Tesco,Groceries,Juliaburgh,Germany
66720ff2-7035-47b9-b9aa-e82d48a8da34,2025-06-26,BP Petrol South Henryborough,-233.17,EUR,BP Petrol,Transport,South Henryborough,Senegal
9383f877-eba8-47f9-8330-c8c019124205,2025-08-16,Uber South Craig,-161.5,EUR,Uber,Transport,South Craig,Bulgaria
d8bffa54-b3d6-4afb-8f54-a3ca2581f6ad,2025-06-18,Bank Fee Ahmedfort,-53.41,GBP,Bank Fee,Other,Ahmedfort,Hungary
94e62c1f-42e8-460f-b226-52dd5be8929d,2024-11-07,Zara Lake Karen,-276.37,USD,Zara,Shopping,Lake Karen,Zambia
b9b3e807-9a2f-43d6-8fbd-5a1c91c492d0,2024-11-11,Booking.com Melanieborough,-30.57,EUR,Booking.com,Travel,Melanieborough,Andorra
b358ea0c-c5f4-444c-a696-06d4948ebc8d,2025-07-11,Uber East Annette,-178.92,GBP,Uber,Transport,East Annette,Turkey
e72a0523-b29e-48fb-b5c9-7e0c7a673f6f,2025-03-12,Octopus Energy North Jacqueline,-97.78,EUR,Octopus Energy,Utilities,North Jacqueline,Macao
58bda0eb-8004-48c7-af8f-4330ed77198e,2025-06-09,H&M North Jordan,-195.16,EUR,H&M,Shopping,North Jordan,French Southern Territories
45aeab73-deff-478f-b652-c8da5d792183,2025-10-19,Tax Refund Woodhaven,182.0,USD,Tax Refund,Income,Woodhaven,Guadeloupe
9e13c9b2-a0dd-46dc-96fc-748416c840f7,2025-04-13,Netflix West Wendy,-255.13,USD,Netflix,Entertainment,West Wendy,Guinea-Bissau
ae461fac-d9e6-4b4d-b2ec-1bcf647a3f92,2025-08-07,Spotify Port Sophie,-157.74,USD,Spotify,Entertainment,Port Sophie,Andorra
5b6508fa-ea5c-4cb3-a7ae-aaf375a0ed00,2025-01-28,IKEA East Daniel,-92.18,EUR,IKEA,Shopping,East Daniel,Namibia
e58f9082-589f-4aaf-96e5-d423e1bf6e27,2025-05-09,IKEA West Naomiton,-118.84,EUR,IKEA,Shopping,West Naomiton,Honduras
616514e8-60f0-428c-ad3d-cb674167c009,2025-09-22,Ryanair Eleanorton,-160.84,EUR,Ryanair,Travel,Eleanorton,Nepal
5fdddcde-e8a6-4386-9a7e-32f2891aecdb,2025-11-05,EE Mobile Lake Michaelton,-43.93,USD,EE Mobile,Utilities,Lake Michaelton,Portugal
57de7435-1b91-4988-8fc6-6931055e6525,2024-12-18,PureGym Palmerside,-166.18,EUR,PureGym,Health,Palmerside,El Salvador
2f925e93-9103-4b3f-9b75-b397fa68342f,2025-04-28,Ryanair East Annette,-9.92,EUR,Ryanair,Travel,East Annette,Poland
73c5fa16-3528-472f-bce6-b32a9a439316,2025-06-24,Starbucks Emilyville,-68.64,EUR,Starbucks,Food,Emilyville,Panama
bf88c565-1712-4481-9be4-4c8e217363be,2025-05-15,PureGym South Stuart,-190.43,USD,PureGym,Health,South Stuart,Malawi
4a0fac4a-39e8-49dd-8319-b7e8aebb1bca,2025-07-27,Vision Express West Geoffreyville,-212.03,EUR,Vision Express,Health,West Geoffreyville,Luxembourg
d7cbc313-6980-429f-b2fb-841d76c3472c,2025-01-17,Tax Refund Port Marcus,186.73,GBP,Tax Refund,Income,Port Marcus,Switzerland
01f9d902-8847-4dd7-902f-b053dee030f0,2025-05-16,Lidl West Geraldine,-28.31,EUR,Lidl,Groceries,West Geraldine,Ireland
0699836c-3e0d-4d08-b4d3-41ee512bb3ed,2025-02-22,Transport for London New Jeanborough,-101.39,USD,Transport for London,Transport,New Jeanborough,Portugal
ec9fbb54-c81e-4499-ad18-7d91df650692,2025-10-13,Lidl Damiantown,-211.11,USD,Lidl,Groceries,Damiantown,American Samoa
74420308-27ed-4c3a-bf3c-5578baa58642,2025-07-09,Amazon Port Marionfort,-77.12,GBP,Amazon,Shopping,Port Marionfort,Canada
b67342a4-87ea-4cad-8a5b-4dd11820bea6,2025-10-19,Aldi Lake Oliverview,-185.63,EUR,Aldi,Groceries,Lake Oliverview,Norway
afab1569-06be-40e9-ad85-6f0e1a231967,2025-01-29,Spotify Arthurmouth,-40.24,USD,Spotify,Entertainment,Arthurmouth,Australia
7ebdc196-0770-42fe-bb6f-143906cd69da,2024-12-12,Uber Port Simon,-53.33,GBP,Uber,Transport,Port Simon,Timor-Leste
e74e9c30-731b-4d82-bb6d-833b48da74bd,2025-02-20,Tax Refund Rachelville,235.98,USD,Tax Refund,Income,Rachelville,Bhutan
04f3a184-7ed8-4d4f-8356-8b162899c0b6,2025-09-13,Spotify North Ashleyburgh,-114.7,USD,Spotify,Entertainment,North Ashleyburgh,Greenland
9dd39771-f1e1-42f7-bde8-716d4e606389,2025-03-16,Netflix Nolanview,-232.57,EUR,Netflix,Entertainment,Nolanview,Turkey
5a7b9733-8024-47f3-bf52-62187ccb6a66,2025-08-01,Octopus Energy Glennburgh,-85.23,EUR,Octopus Energy,Utilities,Glennburgh,Brazil
3b360c92-acf6-4a26-acc9-df87cfc5aff1,2025-04-01,Netflix Dixonfurt,-151.36,USD,Netflix,Entertainment,Dixonfurt,Portugal
a0483b9b-1560-4498-98b2-163b50911dcb,2025-09-13,British Gas Brooksburgh,-152.38,USD,British Gas,Utilities,Brooksburgh,Bouvet Island (Bouvetoya)
aba7aea3-fc9f-4f84-ae22-1d5e4f94fae9,2024-12-24,Shell Port Samville,-51.41,EUR,Shell,Transport,Port Samville,Israel
1ec5842f-723d-4755-8fa0-f7d0fd6db1fe,2025-10-05,Bank Fee Robertsmouth,-218.22,EUR,Bank Fee,Other,Robertsmouth,Cocos (Keeling) Islands
cadc227a-0231-4936-84ec-61412c602e90,2025-06-17,Salary ACME Ltd Mollytown,17.99,EUR,Salary ACME Ltd,Income,Mollytown,Tokelau
8cc8707c-851f-4f92-b18d-b34509b6a881,2025-07-14,Amazon South Holly,-144.17,GBP,Amazon,Shopping,South Holly,Bouvet Island (Bouvetoya)
aad138f6-60db-46ff-8ff8-2978365dda19,2025-09-26,Trainline Thomasview,-279.69,EUR,Trainline,Transport,Thomasview,Palau
b61ad754-5095-40ea-95c7-724a05bbd900,2025-03-01,Tax Refund Lake Declan,223.5,GBP,Tax Refund,Income,Lake Declan,Maldives
2dfe7c14-5b6f-4860-a35b-713d8c87b0db,2025-05-16,H&M South Irenebury,-78.24,USD,H&M,Shopping,South Irenebury,Liberia
8a614f5e-8b76-4db3-bec6-d72817667781,2025-03-12,EE Mobile Brayside,-248.67,USD,EE Mobile,Utilities,Brayside,Uganda
11def8bb-4b7e-4496-8eff-2371be86772c,2025-11-02,British Gas North Carlyburgh,-153.1,EUR,British Gas,Utilities,North Carlyburgh,Madagascar
805427cd-e7ef-4101-a6fa-ccd062621964,2025-09-12,Trainline Taylorland,-242.28,EUR,Trainline,Transport,Taylorland,Sao Tome and Principe
0a609432-d8e7-4164-8bb0-61ec00fc6965,2025-05-04,Boots Pharmacy West Ricky,-263.71,GBP,Boots Pharmacy,Health,West Ricky,Australia
3cbc173a-4902-4451-b591-5b1805c36106,2025-05-10,Cineworld Ahmedbury,-30.48,GBP,Cineworld,Entertainment,Ahmedbury,Belgium
42db38d9-5e2c-46cb-b43f-321cc4a6aa34,2025-04-23,Starbucks Nicholsonfort,-64.2,USD,Starbucks,Food,Nicholsonfort,Kiribati
30cf3a4a-1981-4b3f-88b8-f570e40842b4,2025-03-01,Spotify Morristown,-141.86,USD,Spotify,Entertainment,Morristown,Bosnia and Herzegovina
4d145bd2-681b-4248-949a-2ccfbfc3d3d4,2025-04-02,Booking.com New Georginatown,-221.08,USD,Booking.com,Travel,New Georginatown,Sweden
331bdc3f-40f6-4aec-8a3b-85ea1803d179,2024-12-09,Zara Natashaside,-6.88,GBP,Zara,Shopping,Natashaside,Costa Rica
cb944440-c82a-42e4-9cab-9564864088db,2025-07-03,Subway Gilesstad,-164.76,USD,Subway,Food,Gilesstad,Sweden
4731a359-0837-482b-8b4a-616328e793c4,2024-11-25,Starbucks Port Sandra,-5.43,USD,Starbucks,Food,Port Sandra,Greenland
d74e1c95-0902-4158-b502-e8988674af27,2025-05-30,PureGym Edwardsstad,-35.66,USD,PureGym,Health,Edwardsstad,Saint Barthelemy
9dd72f9e-fd53-4f6c-ae89-7279e48179d4,2025-04-20,IKEA Port Katybury,-150.15,EUR,IKEA,Shopping,Port Katybury,Afghanistan
93eee604-d5ca-4d2e-a33c-9faa8af3cd34,2025-03-10,Shell Lorrainehaven,-32.44,EUR,Shell,Transport,Lorrainehaven,Holy See (Vatican City State)
5af4cc4e-2b4f-4cc2-b4e4-ba4f1e0044a1,2025-07-20,Freelance Payment East Valerieberg,211.75,GBP,Freelance Payment,Income,East Valerieberg,Swaziland
b7cd5e8a-7beb-4d5c-aa45-d4930732a3ee,2025-07-26,Ryanair Deanborough,-176.33,USD,Ryanair,Travel,Deanborough,Comoros
ed457c78-8bae-4f3e-a112-764af88aebac,2024-12-20,BP Petrol Stevensborough,-27.07,USD,BP Petrol,Transport,Stevensborough,Saint Barthelemy
1d073e84-0ea3-4ddb-be7d-3bcd973a23a5,2025-03-09,Pizza Express Parkershire,-200.42,EUR,Pizza Express,Food,Parkershire,British Virgin Islands
bed3c8ab-3590-49fa-91cd-d958ccd27c29,2025-08-15,H&M Murphyshire,-81.99,GBP,H&M,Shopping,Murphyshire,Zimbabwe
aed68ad8-35da-4b21-b1c8-d4d77ba9ef58,2025-05-09,PureGym Burgesston,-98.83,GBP,PureGym,Health,Burgesston,Micronesia
6ef6f3d4-10ea-44de-a426-e442220b2514,2025-10-14,Amazon Bennettburgh,-283.35,EUR,Amazon,Shopping,Bennettburgh,Puerto Rico
3f0feaac-9bf3-41c0-a882-282c3c97dc18,2025-06-05,PayPal North Charlotte,-50.85,EUR,PayPal,Other,North Charlotte,Palestinian Territory
ae3e0538-e60f-4578-b1e7-3ed7fc500ffa,2025-06-13,EasyJet Leannefurt,-97.64,EUR,EasyJet,Travel,Leannefurt,Italy
664226e3-414e-49b6-9da4-072cb1fdd207,2025-10-30,Freelance Payment West Patricia,289.57,EUR,Freelance Payment,Income,West Patricia,Guam
a6691b16-9df3-49dd-8917-047f509fe8a6,2025-10-27,Airbnb Nelsonberg,-141.69,EUR,Airbnb,Travel,Nelsonberg,Isle of Man
ba50717b-81a0-4174-af45-f44a9178c539,2025-06-14,Sainsbury's Ritaside,-243.24,GBP,Sainsbury's,Groceries,Ritaside,Tokelau
913908d6-4d3f-4179-9d5c-6aac43e48430,2025-02-28,PayPal East Rhys,-68.43,GBP,PayPal,Other,East Rhys,Nigeria
c3955bd6-3420-4990-b395-92017045b8f4,2025-07-25,Uber Ellieberg,-214.79,GBP,Uber,Transport,Ellieberg,Russian Federation
16c6995f-0fac-4110-975c-43fff8c19db1,2025-07-01,Boots Pharmacy New Joanna,-204.77,GBP,Boots Pharmacy,Health,New Joanna,Puerto Rico
23f04197-8690-43b2-a2d1-9f06f7198a1c,2025-06-27,Uber Port Jayside,-285.87,GBP,Uber,Transport,Port Jayside,Lesotho
e850757e-a9ea-47dc-b649-52ae228ea545,2025-06-07,Tax Refund Daviesside,167.29,EUR,Tax Refund,Income,Daviesside,France
12bea31d-b997-40f7-a5ef-874e14243244,2025-09-23,Ryanair Mannhaven,-242.15,EUR,Ryanair,Travel,Mannhaven,Botswana
b49fd2c2-54cb-4c83-bf6a-027a9908ea25,2024-11-15,Tesco North Vanessa,-23.19,EUR,Tesco,Groceries,North Vanessa,Azerbaijan
977a1da3-f7f2-4012-b887-04d7c928e429,2025-01-18,Trainline West Jill,-247.98,GBP,Trainline,Transport,West Jill,El Salvador
0eefb4b2-ff95-4281-99d5-c55dfbe289ca,2024-12-29,Waitrose Lake Bryanborough,-177.91,EUR,Waitrose,Groceries,Lake Bryanborough,Sao Tome and Principe
4316d497-0f8c-49df-aded-9498caba577a,2025-05-23,McDonald's Alisonville,-63.34,USD,McDonald's,Food,Alisonville,Nicaragua
258513a1-70ed-4175-a7f2-d229a5a0882c,2025-09-19,Booking.com Lake Eileen,-32.13,GBP,Booking.com,Travel,Lake Eileen,Monaco
530fc8ba-d107-4b95-bb73-4a4dbad18327,2025-03-28,Tesco Hazelton,-282.97,EUR,Tesco,Groceries,Hazelton,Vanuatu
f9e7212d-0708-44d3-a32a-d0af6b78f046,2025-03-25,Transport for London Andrewsmouth,-132.78,USD,Transport for London,Transport,Andrewsmouth,Micronesia
44c6115f-b083-413a-bb50-fdcfbbe46d23,2024-11-25,Vision Express Reecemouth,-13.7,USD,Vision Express,Health,Reecemouth,Switzerland
b49a9b43-4857-4067-a770-df6ce31d85aa,2025-01-27,NHS Prescription Joanside,-109.41,EUR,NHS Prescription,Health,Joanside,Saint Vincent and the Grenadines
d072beed-da2b-4878-a871-402328f2e462,2025-06-14,Cineworld West Lucy,-136.57,EUR,Cineworld,Entertainment,West Lucy,Christmas Island
6c06d60a-b010-4a0e-8b70-da5e8266ae4c,2025-10-31,Just Eat East Kylehaven,-187.66,EUR,Just Eat,Food,East Kylehaven,British Indian Ocean Territory (Chagos Archipelago)
a2a28d93-ac4c-48a3-957c-bf33937c31f0,2025-03-24,PlayStation Store Whiteview,-126.54,USD,PlayStation Store,Entertainment,Whiteview,Bulgaria
0db002ec-9b08-4727-a7a5-052fb1f570b1,2025-01-03,Ryanair Christophermouth,-30.88,GBP,Ryanair,Travel,Christophermouth,Lao People's Democratic Republic
0cf9830a-fa43-425b-8e50-b3be0114c220,2025-07-23,BP Petrol North Carl,-63.84,USD,BP Petrol,Transport,North Carl,Vanuatu
79919be1-4e4d-4f55-986d-b46a1856958d,2025-03-04,Apple Store Port Kayleighport,-239.48,GBP,Apple Store,Shopping,Port Kayleighport,Liechtenstein
f4390f25-ac36-4429-a5f2-d4fe48af2a50,2025-08-22,Octopus Energy Liammouth,-165.63,GBP,Octopus Energy,Utilities,Liammouth,Malta
a8e983ae-6cb2-4696-8acd-c0c1cd47d026,2025-01-25,EE Mobile New Joseph,-119.57,EUR,EE Mobile,Utilities,New Joseph,Solomon Islands
00aed49a-e4a7-44ac-b5cc-e71f31b65ded,2025-05-09,Starbucks Freemanfurt,-181.15,EUR,Starbucks,Food,Freemanfurt,Bermuda
03d614d4-7b4c-434a-a581-fdac53a0638e,2025-03-13,Netflix Lake Mohamed,-243.55,GBP,Netflix,Entertainment,Lake Mohamed,Greenland
46bda7e5-478d-4c87-97c5-8a7f6821282b,2025-03-18,Freelance Payment Port Marian,231.22,EUR,Freelance Payment,Income,Port Marian,Marshall Islands
6f0d2cc9-d0a5-4e0f-904c-acd39388cd34,2025-04-28,Uber North Aimeestad,-78.12,EUR,Uber,Transport,North Aimeestad,Kiribati
7e7a583a-050a-4787-a135-c455d3b94a0b,2025-02-01,Netflix North Jill,-230.39,EUR,Netflix,Entertainment,North Jill,Turks and Caicos Islands
2913d686-160e-40a7-93f4-15d39e109f03,2025-03-03,TransferWise South Douglasside,-109.67,EUR,TransferWise,Other,South Douglasside,Saint Kitts and Nevis
c359fdec-ca98-4f93-bc9d-20377771da7c,2025-02-17,Trainline Katherinehaven,-179.79,USD,Trainline,Transport,Katherinehaven,Kiribati
9b414d7e-6120-40c9-b738-01dc8367b8f4,2025-05-03,British Gas Naomiborough,-212.52,GBP,British Gas,Utilities,Naomiborough,Gibraltar
862fc010-d5f9-46fd-ace0-4ef2e01964e0,2025-05-13,Bank Fee East Shannonside,-46.92,EUR,Bank Fee,Other,East Shannonside,Albania
cda0cd7b-2c41-4b26-b69f-c42c6afd123c,2025-06-23,Airbnb Lake Harriet,-56.79,EUR,Airbnb,Travel,Lake Harriet,Singapore
345a3d18-ed43-404f-948a-08ce7fcd9608,2025-01-23,Tesco Leeborough,-73.62,EUR,Tesco,Groceries,Leeborough,Mauritania
ec91ee4d-3302-40d0-8b34-ca6b34bf700d,2025-09-05,Just Eat Willisland,-146.01,GBP,Just Eat,Food,Willisland,San Marino
64eb4879-a471-46e0-976c-8f96c88a5e7e,2025-07-15,PayPal South Mohamedton,-242.9,GBP,PayPal,Other,South Mohamedton,Benin
35c2bf62-009a-40ee-bdd5-ab6311b84d50,2024-12-02,Shell Port Tony,-22.57,EUR,Shell,Transport,Port Tony,Moldova
